station,city,timezone,local_date,prediction_date,prediction_snapshot_time_local,prediction_hour_local,prediction_day_of_year,target_day_of_year,current_temp,today_high_so_far,threshold,threshold_minus_current_temp,threshold_minus_today_high_so_far,temp_change_1h,temp_change_3h,dewpoint,wind_speed,wind_dir_sin,wind_dir_cos,cloud_cover_code,prior_day_high,prior_3day_high_mean,prior_7day_high_mean,prior_day_high_minus_threshold,prior_7day_high_mean_minus_threshold,target_final_high_tmpf,target
KORD,Chicago,America/Chicago,2023-10-06,2023-10-05,2023-10-05 19:51:00+00:00,14,278,279,70.0,71.0,61.0,-9.0,-10.0,,,56.0,5.0,-0.984807753012208,-0.1736481776669303,2,83.0,85.0,81.71428571428571,22.0,20.714285714285708,61.0,1
KORD,Chicago,America/Chicago,2023-10-06,2023-10-05,2023-10-05 19:51:00+00:00,14,278,279,70.0,71.0,62.0,-8.0,-9.0,,,56.0,5.0,-0.984807753012208,-0.1736481776669303,2,83.0,85.0,81.71428571428571,21.0,19.714285714285708,61.0,0
KORD,Chicago,America/Chicago,2023-10-06,2023-10-05,2023-10-05 19:51:00+00:00,14,278,279,70.0,71.0,63.0,-7.0,-8.0,,,56.0,5.0,-0.984807753012208,-0.1736481776669303,2,83.0,85.0,81.71428571428571,20.0,18.714285714285708,61.0,0
KORD,Chicago,America/Chicago,2023-10-06,2023-10-05,2023-10-05 19:51:00+00:00,14,278,279,70.0,71.0,64.0,-6.0,-7.0,,,56.0,5.0,-0.984807753012208,-0.1736481776669303,2,83.0,85.0,81.71428571428571,19.0,17.714285714285708,61.0,0
KORD,Chicago,America/Chicago,2023-10-06,2023-10-05,2023-10-05 19:51:00+00:00,14,278,279,70.0,71.0,65.0,-5.0,-6.0,,,56.0,5.0,-0.984807753012208,-0.1736481776669303,2,83.0,85.0,81.71428571428571,18.0,16.714285714285708,61.0,0
KORD,Chicago,America/Chicago,2023-10-07,2023-10-06,2023-10-06 19:51:00+00:00,14,279,280,51.0,61.0,55.0,4.0,-6.0,,,43.0,13.0,-0.8660254037844384,-0.5000000000000004,3,73.0,81.0,82.0,18.0,27.0,59.0,1
KORD,Chicago,America/Chicago,2023-10-07,2023-10-06,2023-10-06 19:51:00+00:00,14,279,280,51.0,61.0,56.0,5.0,-5.0,,,43.0,13.0,-0.8660254037844384,-0.5000000000000004,3,73.0,81.0,82.0,17.0,26.0,59.0,1
KORD,Chicago,America/Chicago,2023-10-07,2023-10-06,2023-10-06 19:51:00+00:00,14,279,280,51.0,61.0,57.0,6.0,-4.0,,,43.0,13.0,-0.8660254037844384,-0.5000000000000004,3,73.0,81.0,82.0,16.0,25.0,59.0,1
KORD,Chicago,America/Chicago,2023-10-07,2023-10-06,2023-10-06 19:51:00+00:00,14,279,280,51.0,61.0,58.0,7.0,-3.0,,,43.0,13.0,-0.8660254037844384,-0.5000000000000004,3,73.0,81.0,82.0,15.0,24.0,59.0,1
KORD,Chicago,America/Chicago,2023-10-07,2023-10-06,2023-10-06 19:51:00+00:00,14,279,280,51.0,61.0,59.0,8.0,-2.0,,,43.0,13.0,-0.8660254037844384,-0.5000000000000004,3,73.0,81.0,82.0,14.0,23.0,59.0,1
KORD,Chicago,America/Chicago,2023-10-07,2023-10-06,2023-10-06 19:51:00+00:00,14,279,280,51.0,61.0,60.0,9.0,-1.0,,,43.0,13.0,-0.8660254037844384,-0.5000000000000004,3,73.0,81.0,82.0,13.0,22.0,59.0,0
KORD,Chicago,America/Chicago,2023-10-07,2023-10-06,2023-10-06 19:51:00+00:00,14,279,280,51.0,61.0,61.0,10.0,0.0,,,43.0,13.0,-0.8660254037844384,-0.5000000000000004,3,73.0,81.0,82.0,12.0,21.0,59.0,0
KORD,Chicago,America/Chicago,2023-10-07,2023-10-06,2023-10-06 19:51:00+00:00,14,279,280,51.0,61.0,62.0,11.0,1.0,,,43.0,13.0,-0.8660254037844384,-0.5000000000000004,3,73.0,81.0,82.0,11.0,20.0,59.0,0
KORD,Chicago,America/Chicago,2023-10-07,2023-10-06,2023-10-06 19:51:00+00:00,14,279,280,51.0,61.0,63.0,12.0,2.0,,,43.0,13.0,-0.8660254037844384,-0.5000000000000004,3,73.0,81.0,82.0,10.0,19.0,59.0,0
KORD,Chicago,America/Chicago,2023-10-08,2023-10-07,2023-10-07 19:51:00+00:00,14,280,281,59.0,59.0,52.0,-7.0,-7.0,,,32.0,12.0,-0.6427876096865396,0.7660444431189778,1,61.0,72.33333333333333,79.85714285714286,9.0,27.85714285714286,56.0,1
KORD,Chicago,America/Chicago,2023-10-08,2023-10-07,2023-10-07 19:51:00+00:00,14,280,281,59.0,59.0,53.0,-6.0,-6.0,,,32.0,12.0,-0.6427876096865396,0.7660444431189778,1,61.0,72.33333333333333,79.85714285714286,8.0,26.85714285714286,56.0,1
KORD,Chicago,America/Chicago,2023-10-08,2023-10-07,2023-10-07 19:51:00+00:00,14,280,281,59.0,59.0,54.0,-5.0,-5.0,,,32.0,12.0,-0.6427876096865396,0.7660444431189778,1,61.0,72.33333333333333,79.85714285714286,7.0,25.85714285714286,56.0,1
KORD,Chicago,America/Chicago,2023-10-08,2023-10-07,2023-10-07 19:51:00+00:00,14,280,281,59.0,59.0,55.0,-4.0,-4.0,,,32.0,12.0,-0.6427876096865396,0.7660444431189778,1,61.0,72.33333333333333,79.85714285714286,6.0,24.85714285714286,56.0,1
KORD,Chicago,America/Chicago,2023-10-08,2023-10-07,2023-10-07 19:51:00+00:00,14,280,281,59.0,59.0,56.0,-3.0,-3.0,,,32.0,12.0,-0.6427876096865396,0.7660444431189778,1,61.0,72.33333333333333,79.85714285714286,5.0,23.85714285714286,56.0,1
KORD,Chicago,America/Chicago,2023-10-08,2023-10-07,2023-10-07 19:51:00+00:00,14,280,281,59.0,59.0,57.0,-2.0,-2.0,,,32.0,12.0,-0.6427876096865396,0.7660444431189778,1,61.0,72.33333333333333,79.85714285714286,4.0,22.85714285714286,56.0,0
KORD,Chicago,America/Chicago,2023-10-08,2023-10-07,2023-10-07 19:51:00+00:00,14,280,281,59.0,59.0,58.0,-1.0,-1.0,,,32.0,12.0,-0.6427876096865396,0.7660444431189778,1,61.0,72.33333333333333,79.85714285714286,3.0,21.85714285714286,56.0,0
KORD,Chicago,America/Chicago,2023-10-08,2023-10-07,2023-10-07 19:51:00+00:00,14,280,281,59.0,59.0,59.0,0.0,0.0,,,32.0,12.0,-0.6427876096865396,0.7660444431189778,1,61.0,72.33333333333333,79.85714285714286,2.0,20.85714285714286,56.0,0
KORD,Chicago,America/Chicago,2023-10-08,2023-10-07,2023-10-07 19:51:00+00:00,14,280,281,59.0,59.0,60.0,1.0,1.0,,,32.0,12.0,-0.6427876096865396,0.7660444431189778,1,61.0,72.33333333333333,79.85714285714286,1.0,19.85714285714286,56.0,0
KORD,Chicago,America/Chicago,2023-10-09,2023-10-08,2023-10-08 19:51:00+00:00,14,281,282,56.0,56.0,55.0,-1.0,-1.0,,,36.0,6.0,-0.8660254037844386,0.5000000000000001,3,59.0,64.33333333333333,76.28571428571429,4.0,21.285714285714292,59.0,1
KORD,Chicago,America/Chicago,2023-10-09,2023-10-08,2023-10-08 19:51:00+00:00,14,281,282,56.0,56.0,56.0,0.0,0.0,,,36.0,6.0,-0.8660254037844386,0.5000000000000001,3,59.0,64.33333333333333,76.28571428571429,3.0,20.285714285714292,59.0,1
KORD,Chicago,America/Chicago,2023-10-09,2023-10-08,2023-10-08 19:51:00+00:00,14,281,282,56.0,56.0,57.0,1.0,1.0,,,36.0,6.0,-0.8660254037844386,0.5000000000000001,3,59.0,64.33333333333333,76.28571428571429,2.0,19.285714285714292,59.0,1
KORD,Chicago,America/Chicago,2023-10-09,2023-10-08,2023-10-08 19:51:00+00:00,14,281,282,56.0,56.0,58.0,2.0,2.0,,,36.0,6.0,-0.8660254037844386,0.5000000000000001,3,59.0,64.33333333333333,76.28571428571429,1.0,18.285714285714292,59.0,1
KORD,Chicago,America/Chicago,2023-10-09,2023-10-08,2023-10-08 19:51:00+00:00,14,281,282,56.0,56.0,59.0,3.0,3.0,,,36.0,6.0,-0.8660254037844386,0.5000000000000001,3,59.0,64.33333333333333,76.28571428571429,0.0,17.285714285714292,59.0,1
KORD,Chicago,America/Chicago,2023-10-09,2023-10-08,2023-10-08 19:51:00+00:00,14,281,282,56.0,56.0,60.0,4.0,4.0,,,36.0,6.0,-0.8660254037844386,0.5000000000000001,3,59.0,64.33333333333333,76.28571428571429,-1.0,16.285714285714292,59.0,0
KORD,Chicago,America/Chicago,2023-10-09,2023-10-08,2023-10-08 19:51:00+00:00,14,281,282,56.0,56.0,61.0,5.0,5.0,,,36.0,6.0,-0.8660254037844386,0.5000000000000001,3,59.0,64.33333333333333,76.28571428571429,-2.0,15.285714285714292,59.0,0
KORD,Chicago,America/Chicago,2023-10-09,2023-10-08,2023-10-08 19:51:00+00:00,14,281,282,56.0,56.0,62.0,6.0,6.0,,,36.0,6.0,-0.8660254037844386,0.5000000000000001,3,59.0,64.33333333333333,76.28571428571429,-3.0,14.285714285714292,59.0,0
KORD,Chicago,America/Chicago,2023-10-09,2023-10-08,2023-10-08 19:51:00+00:00,14,281,282,56.0,56.0,63.0,7.0,7.0,,,36.0,6.0,-0.8660254037844386,0.5000000000000001,3,59.0,64.33333333333333,76.28571428571429,-4.0,13.285714285714292,59.0,0
KORD,Chicago,America/Chicago,2023-10-10,2023-10-09,2023-10-09 19:51:00+00:00,14,282,283,57.0,59.0,60.0,3.0,1.0,,,33.0,13.0,-0.8660254037844386,0.5000000000000001,2,56.0,58.666666666666664,72.0,-4.0,12.0,64.0,1
KORD,Chicago,America/Chicago,2023-10-10,2023-10-09,2023-10-09 19:51:00+00:00,14,282,283,57.0,59.0,61.0,4.0,2.0,,,33.0,13.0,-0.8660254037844386,0.5000000000000001,2,56.0,58.666666666666664,72.0,-5.0,11.0,64.0,1
KORD,Chicago,America/Chicago,2023-10-10,2023-10-09,2023-10-09 19:51:00+00:00,14,282,283,57.0,59.0,62.0,5.0,3.0,,,33.0,13.0,-0.8660254037844386,0.5000000000000001,2,56.0,58.666666666666664,72.0,-6.0,10.0,64.0,1
KORD,Chicago,America/Chicago,2023-10-10,2023-10-09,2023-10-09 19:51:00+00:00,14,282,283,57.0,59.0,63.0,6.0,4.0,,,33.0,13.0,-0.8660254037844386,0.5000000000000001,2,56.0,58.666666666666664,72.0,-7.0,9.0,64.0,1
KORD,Chicago,America/Chicago,2023-10-10,2023-10-09,2023-10-09 19:51:00+00:00,14,282,283,57.0,59.0,64.0,7.0,5.0,,,33.0,13.0,-0.8660254037844386,0.5000000000000001,2,56.0,58.666666666666664,72.0,-8.0,8.0,64.0,1
KORD,Chicago,America/Chicago,2023-10-10,2023-10-09,2023-10-09 19:51:00+00:00,14,282,283,57.0,59.0,65.0,8.0,6.0,,,33.0,13.0,-0.8660254037844386,0.5000000000000001,2,56.0,58.666666666666664,72.0,-9.0,7.0,64.0,0
KORD,Chicago,America/Chicago,2023-10-10,2023-10-09,2023-10-09 19:51:00+00:00,14,282,283,57.0,59.0,66.0,9.0,7.0,,,33.0,13.0,-0.8660254037844386,0.5000000000000001,2,56.0,58.666666666666664,72.0,-10.0,6.0,64.0,0
KORD,Chicago,America/Chicago,2023-10-10,2023-10-09,2023-10-09 19:51:00+00:00,14,282,283,57.0,59.0,67.0,10.0,8.0,,,33.0,13.0,-0.8660254037844386,0.5000000000000001,2,56.0,58.666666666666664,72.0,-11.0,5.0,64.0,0
KORD,Chicago,America/Chicago,2023-10-10,2023-10-09,2023-10-09 19:51:00+00:00,14,282,283,57.0,59.0,68.0,11.0,9.0,,,33.0,13.0,-0.8660254037844386,0.5000000000000001,2,56.0,58.666666666666664,72.0,-12.0,4.0,64.0,0
KORD,Chicago,America/Chicago,2023-10-11,2023-10-10,2023-10-10 19:51:00+00:00,14,283,284,63.0,63.0,62.0,-1.0,-1.0,,,33.0,9.0,-1.0,-1.8369701987210294e-16,2,59.0,58.0,68.28571428571429,-3.0,6.285714285714292,66.0,1
KORD,Chicago,America/Chicago,2023-10-11,2023-10-10,2023-10-10 19:51:00+00:00,14,283,284,63.0,63.0,63.0,0.0,0.0,,,33.0,9.0,-1.0,-1.8369701987210294e-16,2,59.0,58.0,68.28571428571429,-4.0,5.285714285714292,66.0,1
KORD,Chicago,America/Chicago,2023-10-11,2023-10-10,2023-10-10 19:51:00+00:00,14,283,284,63.0,63.0,64.0,1.0,1.0,,,33.0,9.0,-1.0,-1.8369701987210294e-16,2,59.0,58.0,68.28571428571429,-5.0,4.285714285714292,66.0,1
KORD,Chicago,America/Chicago,2023-10-11,2023-10-10,2023-10-10 19:51:00+00:00,14,283,284,63.0,63.0,65.0,2.0,2.0,,,33.0,9.0,-1.0,-1.8369701987210294e-16,2,59.0,58.0,68.28571428571429,-6.0,3.285714285714292,66.0,1
KORD,Chicago,America/Chicago,2023-10-11,2023-10-10,2023-10-10 19:51:00+00:00,14,283,284,63.0,63.0,66.0,3.0,3.0,,,33.0,9.0,-1.0,-1.8369701987210294e-16,2,59.0,58.0,68.28571428571429,-7.0,2.285714285714292,66.0,1
KORD,Chicago,America/Chicago,2023-10-11,2023-10-10,2023-10-10 19:51:00+00:00,14,283,284,63.0,63.0,67.0,4.0,4.0,,,33.0,9.0,-1.0,-1.8369701987210294e-16,2,59.0,58.0,68.28571428571429,-8.0,1.2857142857142918,66.0,0
KORD,Chicago,America/Chicago,2023-10-11,2023-10-10,2023-10-10 19:51:00+00:00,14,283,284,63.0,63.0,68.0,5.0,5.0,,,33.0,9.0,-1.0,-1.8369701987210294e-16,2,59.0,58.0,68.28571428571429,-9.0,0.2857142857142918,66.0,0
KORD,Chicago,America/Chicago,2023-10-11,2023-10-10,2023-10-10 19:51:00+00:00,14,283,284,63.0,63.0,69.0,6.0,6.0,,,33.0,9.0,-1.0,-1.8369701987210294e-16,2,59.0,58.0,68.28571428571429,-10.0,-0.7142857142857082,66.0,0
KORD,Chicago,America/Chicago,2023-10-11,2023-10-10,2023-10-10 19:51:00+00:00,14,283,284,63.0,63.0,70.0,7.0,7.0,,,33.0,9.0,-1.0,-1.8369701987210294e-16,2,59.0,58.0,68.28571428571429,-11.0,-1.7142857142857082,66.0,0
KORD,Chicago,America/Chicago,2023-10-12,2023-10-11,2023-10-11 19:51:00+00:00,14,284,285,66.0,66.0,57.0,-9.0,-9.0,,,35.0,6.0,-0.9396926207859084,-0.3420201433256685,2,64.0,59.666666666666664,65.0,7.0,8.0,61.0,1
KORD,Chicago,America/Chicago,2023-10-12,2023-10-11,2023-10-11 19:51:00+00:00,14,284,285,66.0,66.0,58.0,-8.0,-8.0,,,35.0,6.0,-0.9396926207859084,-0.3420201433256685,2,64.0,59.666666666666664,65.0,6.0,7.0,61.0,1
KORD,Chicago,America/Chicago,2023-10-12,2023-10-11,2023-10-11 19:51:00+00:00,14,284,285,66.0,66.0,59.0,-7.0,-7.0,,,35.0,6.0,-0.9396926207859084,-0.3420201433256685,2,64.0,59.666666666666664,65.0,5.0,6.0,61.0,1
KORD,Chicago,America/Chicago,2023-10-12,2023-10-11,2023-10-11 19:51:00+00:00,14,284,285,66.0,66.0,60.0,-6.0,-6.0,,,35.0,6.0,-0.9396926207859084,-0.3420201433256685,2,64.0,59.666666666666664,65.0,4.0,5.0,61.0,1
KORD,Chicago,America/Chicago,2023-10-12,2023-10-11,2023-10-11 19:51:00+00:00,14,284,285,66.0,66.0,61.0,-5.0,-5.0,,,35.0,6.0,-0.9396926207859084,-0.3420201433256685,2,64.0,59.666666666666664,65.0,3.0,4.0,61.0,1
KORD,Chicago,America/Chicago,2023-10-12,2023-10-11,2023-10-11 19:51:00+00:00,14,284,285,66.0,66.0,62.0,-4.0,-4.0,,,35.0,6.0,-0.9396926207859084,-0.3420201433256685,2,64.0,59.666666666666664,65.0,2.0,3.0,61.0,0
KORD,Chicago,America/Chicago,2023-10-12,2023-10-11,2023-10-11 19:51:00+00:00,14,284,285,66.0,66.0,63.0,-3.0,-3.0,,,35.0,6.0,-0.9396926207859084,-0.3420201433256685,2,64.0,59.666666666666664,65.0,1.0,2.0,61.0,0
KORD,Chicago,America/Chicago,2023-10-12,2023-10-11,2023-10-11 19:51:00+00:00,14,284,285,66.0,66.0,64.0,-2.0,-2.0,,,35.0,6.0,-0.9396926207859084,-0.3420201433256685,2,64.0,59.666666666666664,65.0,0.0,1.0,61.0,0
KORD,Chicago,America/Chicago,2023-10-12,2023-10-11,2023-10-11 19:51:00+00:00,14,284,285,66.0,66.0,65.0,-1.0,-1.0,,,35.0,6.0,-0.9396926207859084,-0.3420201433256685,2,64.0,59.666666666666664,65.0,-1.0,0.0,61.0,0
KORD,Chicago,America/Chicago,2023-10-13,2023-10-12,2023-10-12 19:51:00+00:00,14,285,286,61.0,61.0,56.0,-5.0,-5.0,,,54.0,9.0,0.9396926207859084,0.3420201433256688,3,66.0,63.0,62.57142857142857,10.0,6.571428571428569,60.0,1
KORD,Chicago,America/Chicago,2023-10-13,2023-10-12,2023-10-12 19:51:00+00:00,14,285,286,61.0,61.0,57.0,-4.0,-4.0,,,54.0,9.0,0.9396926207859084,0.3420201433256688,3,66.0,63.0,62.57142857142857,9.0,5.571428571428569,60.0,1
KORD,Chicago,America/Chicago,2023-10-13,2023-10-12,2023-10-12 19:51:00+00:00,14,285,286,61.0,61.0,58.0,-3.0,-3.0,,,54.0,9.0,0.9396926207859084,0.3420201433256688,3,66.0,63.0,62.57142857142857,8.0,4.571428571428569,60.0,1
KORD,Chicago,America/Chicago,2023-10-13,2023-10-12,2023-10-12 19:51:00+00:00,14,285,286,61.0,61.0,59.0,-2.0,-2.0,,,54.0,9.0,0.9396926207859084,0.3420201433256688,3,66.0,63.0,62.57142857142857,7.0,3.5714285714285694,60.0,1
KORD,Chicago,America/Chicago,2023-10-13,2023-10-12,2023-10-12 19:51:00+00:00,14,285,286,61.0,61.0,60.0,-1.0,-1.0,,,54.0,9.0,0.9396926207859084,0.3420201433256688,3,66.0,63.0,62.57142857142857,6.0,2.5714285714285694,60.0,1
KORD,Chicago,America/Chicago,2023-10-13,2023-10-12,2023-10-12 19:51:00+00:00,14,285,286,61.0,61.0,61.0,0.0,0.0,,,54.0,9.0,0.9396926207859084,0.3420201433256688,3,66.0,63.0,62.57142857142857,5.0,1.5714285714285694,60.0,0
KORD,Chicago,America/Chicago,2023-10-13,2023-10-12,2023-10-12 19:51:00+00:00,14,285,286,61.0,61.0,62.0,1.0,1.0,,,54.0,9.0,0.9396926207859084,0.3420201433256688,3,66.0,63.0,62.57142857142857,4.0,0.5714285714285694,60.0,0
KORD,Chicago,America/Chicago,2023-10-13,2023-10-12,2023-10-12 19:51:00+00:00,14,285,286,61.0,61.0,63.0,2.0,2.0,,,54.0,9.0,0.9396926207859084,0.3420201433256688,3,66.0,63.0,62.57142857142857,3.0,-0.4285714285714306,60.0,0
KORD,Chicago,America/Chicago,2023-10-13,2023-10-12,2023-10-12 19:51:00+00:00,14,285,286,61.0,61.0,64.0,3.0,3.0,,,54.0,9.0,0.9396926207859084,0.3420201433256688,3,66.0,63.0,62.57142857142857,2.0,-1.4285714285714306,60.0,0
KORD,Chicago,America/Chicago,2023-10-14,2023-10-13,2023-10-13 19:51:00+00:00,14,286,287,57.0,60.0,53.0,-4.0,-7.0,,,51.0,9.0,1.0,6.123233995736766e-17,3,61.0,63.666666666666664,60.857142857142854,8.0,7.857142857142854,57.0,1
KORD,Chicago,America/Chicago,2023-10-14,2023-10-13,2023-10-13 19:51:00+00:00,14,286,287,57.0,60.0,54.0,-3.0,-6.0,,,51.0,9.0,1.0,6.123233995736766e-17,3,61.0,63.666666666666664,60.857142857142854,7.0,6.857142857142854,57.0,1
KORD,Chicago,America/Chicago,2023-10-14,2023-10-13,2023-10-13 19:51:00+00:00,14,286,287,57.0,60.0,55.0,-2.0,-5.0,,,51.0,9.0,1.0,6.123233995736766e-17,3,61.0,63.666666666666664,60.857142857142854,6.0,5.857142857142854,57.0,1
KORD,Chicago,America/Chicago,2023-10-14,2023-10-13,2023-10-13 19:51:00+00:00,14,286,287,57.0,60.0,56.0,-1.0,-4.0,,,51.0,9.0,1.0,6.123233995736766e-17,3,61.0,63.666666666666664,60.857142857142854,5.0,4.857142857142854,57.0,1
KORD,Chicago,America/Chicago,2023-10-14,2023-10-13,2023-10-13 19:51:00+00:00,14,286,287,57.0,60.0,57.0,0.0,-3.0,,,51.0,9.0,1.0,6.123233995736766e-17,3,61.0,63.666666666666664,60.857142857142854,4.0,3.857142857142854,57.0,1
KORD,Chicago,America/Chicago,2023-10-14,2023-10-13,2023-10-13 19:51:00+00:00,14,286,287,57.0,60.0,58.0,1.0,-2.0,,,51.0,9.0,1.0,6.123233995736766e-17,3,61.0,63.666666666666664,60.857142857142854,3.0,2.857142857142854,57.0,0
KORD,Chicago,America/Chicago,2023-10-14,2023-10-13,2023-10-13 19:51:00+00:00,14,286,287,57.0,60.0,59.0,2.0,-1.0,,,51.0,9.0,1.0,6.123233995736766e-17,3,61.0,63.666666666666664,60.857142857142854,2.0,1.857142857142854,57.0,0
KORD,Chicago,America/Chicago,2023-10-14,2023-10-13,2023-10-13 19:51:00+00:00,14,286,287,57.0,60.0,60.0,3.0,0.0,,,51.0,9.0,1.0,6.123233995736766e-17,3,61.0,63.666666666666664,60.857142857142854,1.0,0.8571428571428541,57.0,0
KORD,Chicago,America/Chicago,2023-10-14,2023-10-13,2023-10-13 19:51:00+00:00,14,286,287,57.0,60.0,61.0,4.0,1.0,,,51.0,9.0,1.0,6.123233995736766e-17,3,61.0,63.666666666666664,60.857142857142854,0.0,-0.1428571428571459,57.0,0
KORD,Chicago,America/Chicago,2023-10-15,2023-10-14,2023-10-14 19:51:00+00:00,14,287,288,56.0,57.0,55.0,-1.0,-2.0,,,49.0,15.0,0.6427876096865393,0.766044443118978,3,60.0,62.333333333333336,60.714285714285715,5.0,5.714285714285715,59.0,1
KORD,Chicago,America/Chicago,2023-10-15,2023-10-14,2023-10-14 19:51:00+00:00,14,287,288,56.0,57.0,56.0,0.0,-1.0,,,49.0,15.0,0.6427876096865393,0.766044443118978,3,60.0,62.333333333333336,60.714285714285715,4.0,4.714285714285715,59.0,1
KORD,Chicago,America/Chicago,2023-10-15,2023-10-14,2023-10-14 19:51:00+00:00,14,287,288,56.0,57.0,57.0,1.0,0.0,,,49.0,15.0,0.6427876096865393,0.766044443118978,3,60.0,62.333333333333336,60.714285714285715,3.0,3.7142857142857153,59.0,1
KORD,Chicago,America/Chicago,2023-10-15,2023-10-14,2023-10-14 19:51:00+00:00,14,287,288,56.0,57.0,58.0,2.0,1.0,,,49.0,15.0,0.6427876096865393,0.766044443118978,3,60.0,62.333333333333336,60.714285714285715,2.0,2.7142857142857153,59.0,1
KORD,Chicago,America/Chicago,2023-10-15,2023-10-14,2023-10-14 19:51:00+00:00,14,287,288,56.0,57.0,59.0,3.0,2.0,,,49.0,15.0,0.6427876096865393,0.766044443118978,3,60.0,62.333333333333336,60.714285714285715,1.0,1.7142857142857153,59.0,1
KORD,Chicago,America/Chicago,2023-10-15,2023-10-14,2023-10-14 19:51:00+00:00,14,287,288,56.0,57.0,60.0,4.0,3.0,,,49.0,15.0,0.6427876096865393,0.766044443118978,3,60.0,62.333333333333336,60.714285714285715,0.0,0.7142857142857153,59.0,0
KORD,Chicago,America/Chicago,2023-10-15,2023-10-14,2023-10-14 19:51:00+00:00,14,287,288,56.0,57.0,61.0,5.0,4.0,,,49.0,15.0,0.6427876096865393,0.766044443118978,3,60.0,62.333333333333336,60.714285714285715,-1.0,-0.2857142857142847,59.0,0
KORD,Chicago,America/Chicago,2023-10-15,2023-10-14,2023-10-14 19:51:00+00:00,14,287,288,56.0,57.0,62.0,6.0,5.0,,,49.0,15.0,0.6427876096865393,0.766044443118978,3,60.0,62.333333333333336,60.714285714285715,-2.0,-1.2857142857142847,59.0,0
KORD,Chicago,America/Chicago,2023-10-15,2023-10-14,2023-10-14 19:51:00+00:00,14,287,288,56.0,57.0,63.0,7.0,6.0,,,49.0,15.0,0.6427876096865393,0.766044443118978,3,60.0,62.333333333333336,60.714285714285715,-3.0,-2.2857142857142847,59.0,0
KORD,Chicago,America/Chicago,2023-10-16,2023-10-15,2023-10-15 19:51:00+00:00,14,288,289,59.0,59.0,51.0,-8.0,-8.0,,,42.0,9.0,-0.5000000000000004,0.8660254037844384,2,57.0,59.333333333333336,60.42857142857143,6.0,9.42857142857143,55.0,1
KORD,Chicago,America/Chicago,2023-10-16,2023-10-15,2023-10-15 19:51:00+00:00,14,288,289,59.0,59.0,52.0,-7.0,-7.0,,,42.0,9.0,-0.5000000000000004,0.8660254037844384,2,57.0,59.333333333333336,60.42857142857143,5.0,8.42857142857143,55.0,1
KORD,Chicago,America/Chicago,2023-10-16,2023-10-15,2023-10-15 19:51:00+00:00,14,288,289,59.0,59.0,53.0,-6.0,-6.0,,,42.0,9.0,-0.5000000000000004,0.8660254037844384,2,57.0,59.333333333333336,60.42857142857143,4.0,7.428571428571431,55.0,1
KORD,Chicago,America/Chicago,2023-10-16,2023-10-15,2023-10-15 19:51:00+00:00,14,288,289,59.0,59.0,54.0,-5.0,-5.0,,,42.0,9.0,-0.5000000000000004,0.8660254037844384,2,57.0,59.333333333333336,60.42857142857143,3.0,6.428571428571431,55.0,1
KORD,Chicago,America/Chicago,2023-10-16,2023-10-15,2023-10-15 19:51:00+00:00,14,288,289,59.0,59.0,55.0,-4.0,-4.0,,,42.0,9.0,-0.5000000000000004,0.8660254037844384,2,57.0,59.333333333333336,60.42857142857143,2.0,5.428571428571431,55.0,1
KORD,Chicago,America/Chicago,2023-10-16,2023-10-15,2023-10-15 19:51:00+00:00,14,288,289,59.0,59.0,56.0,-3.0,-3.0,,,42.0,9.0,-0.5000000000000004,0.8660254037844384,2,57.0,59.333333333333336,60.42857142857143,1.0,4.428571428571431,55.0,0
KORD,Chicago,America/Chicago,2023-10-16,2023-10-15,2023-10-15 19:51:00+00:00,14,288,289,59.0,59.0,57.0,-2.0,-2.0,,,42.0,9.0,-0.5000000000000004,0.8660254037844384,2,57.0,59.333333333333336,60.42857142857143,0.0,3.4285714285714306,55.0,0
KORD,Chicago,America/Chicago,2023-10-16,2023-10-15,2023-10-15 19:51:00+00:00,14,288,289,59.0,59.0,58.0,-1.0,-1.0,,,42.0,9.0,-0.5000000000000004,0.8660254037844384,2,57.0,59.333333333333336,60.42857142857143,-1.0,2.4285714285714306,55.0,0
KORD,Chicago,America/Chicago,2023-10-16,2023-10-15,2023-10-15 19:51:00+00:00,14,288,289,59.0,59.0,59.0,0.0,0.0,,,42.0,9.0,-0.5000000000000004,0.8660254037844384,2,57.0,59.333333333333336,60.42857142857143,-2.0,1.4285714285714306,55.0,0
KORD,Chicago,America/Chicago,2023-10-17,2023-10-16,2023-10-16 19:51:00+00:00,14,289,290,55.0,55.0,59.0,4.0,4.0,,,45.0,10.0,-0.3420201433256686,0.9396926207859084,3,59.0,58.666666666666664,60.857142857142854,0.0,1.857142857142854,63.0,1
KORD,Chicago,America/Chicago,2023-10-17,2023-10-16,2023-10-16 19:51:00+00:00,14,289,290,55.0,55.0,60.0,5.0,5.0,,,45.0,10.0,-0.3420201433256686,0.9396926207859084,3,59.0,58.666666666666664,60.857142857142854,-1.0,0.8571428571428541,63.0,1
KORD,Chicago,America/Chicago,2023-10-17,2023-10-16,2023-10-16 19:51:00+00:00,14,289,290,55.0,55.0,61.0,6.0,6.0,,,45.0,10.0,-0.3420201433256686,0.9396926207859084,3,59.0,58.666666666666664,60.857142857142854,-2.0,-0.1428571428571459,63.0,1
